8.726646259971647390e-02,1.047197551196597659e-01,1.221730476396030579e-01,1.396263401595463360e-01,1.570796326794896558e-01,1.745329251994329200e-01,1.919862177193762398e-01,2.094395102393195041e-01,2.268928027592628238e-01,2.443460952792060881e-01,2.617993877991494078e-01,2.792526803190926721e-01,2.967059728390359918e-01,3.141592653589792561e-01,3.316125578789225758e-01,3.490658503988658401e-01,3.665191429188091599e-01,3.839724354387524796e-01,4.014257279586957439e-01,4.188790204786390081e-01,4.363323129985823279e-01,4.537856055185256476e-01,4.712388980384689119e-01,4.886921905584121761e-01,5.061454830783554959e-01,5.235987755982988157e-01,5.410520681182420244e-01,5.585053606381853442e-01,5.759586531581286639e-01,5.934119456780719837e-01,6.108652381980151924e-01,6.283185307179585122e-01,6.457718232379018319e-01,6.632251157578451517e-01,6.806784082777884715e-01,6.981317007977316802e-01,7.155849933176750000e-01,7.330382858376183197e-01,7.504915783575615285e-01,7.679448708775048482e-01,7.853981633974481680e-01,8.028514559173914877e-01,8.203047484373348075e-01,8.377580409572780162e-01,8.552113334772213360e-01,8.726646259971646558e-01,8.901179185171078645e-01,9.075712110370511843e-01,9.250245035569945040e-01,9.424777960769378238e-01,9.599310885968811435e-01,9.773843811168243523e-01,9.948376736367676720e-01,1.012290966156710992e+00,1.029744258676654090e+00,1.047197551196597409e+00,1.064650843716540729e+00,1.082104136236484049e+00,1.099557428756427369e+00,1.117010721276370688e+00,1.134464013796313786e+00,1.151917306316257106e+00,1.169370598836200426e+00,1.186823891356143745e+00,1.204277183876087065e+00,1.221730476396030385e+00,1.239183768915973705e+00,1.256637061435917024e+00,1.274090353955860344e+00,1.291543646475803442e+00,1.308996938995746762e+00,1.326450231515690081e+00,1.343903524035633401e+00,1.361356816555576721e+00,1.378810109075520041e+00,1.396263401595463360e+00,1.413716694115406458e+00,1.431169986635349778e+00,1.448623279155293098e+00,1.466076571675236417e+00,1.483529864195179737e+00,1.500983156715123057e+00,1.518436449235066377e+00,1.535889741755009696e+00,1.553343034274953016e+00
8.726646259971647390e-02,1.047197551196597659e-01,1.221730476396030579e-01,1.396263401595463360e-01,1.570796326794896558e-01,1.745329251994329200e-01,1.919862177193762398e-01,2.094395102393195041e-01,2.268928027592628238e-01,2.443460952792060881e-01,2.617993877991494078e-01,2.792526803190926721e-01,2.967059728390359918e-01,3.141592653589792561e-01,3.316125578789225758e-01,3.490658503988658401e-01,3.665191429188091599e-01,3.839724354387524796e-01,4.014257279586957439e-01,4.188790204786390081e-01,4.363323129985823279e-01,4.537856055185256476e-01,4.712388980384689119e-01,4.886921905584121761e-01,5.061454830783554959e-01,5.235987755982988157e-01,5.410520681182420244e-01,5.585053606381853442e-01,5.759586531581286639e-01,5.934119456780719837e-01,6.108652381980151924e-01,6.283185307179585122e-01,6.457718232379018319e-01,6.632251157578451517e-01,6.806784082777884715e-01,6.981317007977316802e-01,7.155849933176750000e-01,7.330382858376183197e-01,7.504915783575615285e-01,7.679448708775048482e-01,7.853981633974481680e-01,8.028514559173914877e-01,8.203047484373348075e-01,8.377580409572780162e-01,8.552113334772213360e-01,8.726646259971646558e-01,8.901179185171078645e-01,9.075712110370511843e-01,9.250245035569945040e-01,9.424777960769378238e-01,9.599310885968811435e-01,9.773843811168243523e-01,9.948376736367676720e-01,1.012290966156710992e+00,1.029744258676654090e+00,1.047197551196597409e+00,1.064650843716540729e+00,1.082104136236484049e+00,1.099557428756427369e+00,1.117010721276370688e+00,1.134464013796313786e+00,1.151917306316257106e+00,1.169370598836200426e+00,1.186823891356143745e+00,1.204277183876087065e+00,1.221730476396030385e+00,1.239183768915973705e+00,1.256637061435917024e+00,1.274090353955860344e+00,1.291543646475803442e+00,1.308996938995746762e+00,1.326450231515690081e+00,1.343903524035633401e+00,1.361356816555576721e+00,1.378810109075520041e+00,1.396263401595463360e+00,1.413716694115406458e+00,1.431169986635349778e+00,1.448623279155293098e+00,1.466076571675236417e+00,1.483529864195179737e+00,1.500983156715123057e+00,1.518436449235066377e+00,1.535889741755009696e+00,1.553343034274953016e+00
8.726646259971647390e-02,1.047197551196597659e-01,1.221730476396030579e-01,1.396263401595463360e-01,1.570796326794896558e-01,1.745329251994329200e-01,1.919862177193762398e-01,2.094395102393195041e-01,2.268928027592628238e-01,2.443460952792060881e-01,2.617993877991494078e-01,2.792526803190926721e-01,2.967059728390359918e-01,3.141592653589792561e-01,3.316125578789225758e-01,3.490658503988658401e-01,3.665191429188091599e-01,3.839724354387524796e-01,4.014257279586957439e-01,4.188790204786390081e-01,4.363323129985823279e-01,4.537856055185256476e-01,4.712388980384689119e-01,4.886921905584121761e-01,5.061454830783554959e-01,5.235987755982988157e-01,5.410520681182420244e-01,5.585053606381853442e-01,5.759586531581286639e-01,5.934119456780719837e-01,6.108652381980151924e-01,6.283185307179585122e-01,6.457718232379018319e-01,6.632251157578451517e-01,6.806784082777884715e-01,6.981317007977316802e-01,7.155849933176750000e-01,7.330382858376183197e-01,7.504915783575615285e-01,7.679448708775048482e-01,7.853981633974481680e-01,8.028514559173914877e-01,8.203047484373348075e-01,8.377580409572780162e-01,8.552113334772213360e-01,8.726646259971646558e-01,8.901179185171078645e-01,9.075712110370511843e-01,9.250245035569945040e-01,9.424777960769378238e-01,9.599310885968811435e-01,9.773843811168243523e-01,9.948376736367676720e-01,1.012290966156710992e+00,1.029744258676654090e+00,1.047197551196597409e+00,1.064650843716540729e+00,1.082104136236484049e+00,1.099557428756427369e+00,1.117010721276370688e+00,1.134464013796313786e+00,1.151917306316257106e+00,1.169370598836200426e+00,1.186823891356143745e+00,1.204277183876087065e+00,1.221730476396030385e+00,1.239183768915973705e+00,1.256637061435917024e+00,1.274090353955860344e+00,1.291543646475803442e+00,1.308996938995746762e+00,1.326450231515690081e+00,1.343903524035633401e+00,1.361356816555576721e+00,1.378810109075520041e+00,1.396263401595463360e+00,1.413716694115406458e+00,1.431169986635349778e+00,1.448623279155293098e+00,1.466076571675236417e+00,1.483529864195179737e+00,1.500983156715123057e+00,1.518436449235066377e+00,1.535889741755009696e+00,1.553343034274953016e+00
8.726646259971647390e-02,1.047197551196597659e-01,1.221730476396030579e-01,1.396263401595463360e-01,1.570796326794896558e-01,1.745329251994329200e-01,1.919862177193762398e-01,2.094395102393195041e-01,2.268928027592628238e-01,2.443460952792060881e-01,2.617993877991494078e-01,2.792526803190926721e-01,2.967059728390359918e-01,3.141592653589792561e-01,3.316125578789225758e-01,3.490658503988658401e-01,3.665191429188091599e-01,3.839724354387524796e-01,4.014257279586957439e-01,4.188790204786390081e-01,4.363323129985823279e-01,4.537856055185256476e-01,4.712388980384689119e-01,4.886921905584121761e-01,5.061454830783554959e-01,5.235987755982988157e-01,5.410520681182420244e-01,5.585053606381853442e-01,5.759586531581286639e-01,5.934119456780719837e-01,6.108652381980151924e-01,6.283185307179585122e-01,6.457718232379018319e-01,6.632251157578451517e-01,6.806784082777884715e-01,6.981317007977316802e-01,7.155849933176750000e-01,7.330382858376183197e-01,7.504915783575615285e-01,7.679448708775048482e-01,7.853981633974481680e-01,8.028514559173914877e-01,8.203047484373348075e-01,8.377580409572780162e-01,8.552113334772213360e-01,8.726646259971646558e-01,8.901179185171078645e-01,9.075712110370511843e-01,9.250245035569945040e-01,9.424777960769378238e-01,9.599310885968811435e-01,9.773843811168243523e-01,9.948376736367676720e-01,1.012290966156710992e+00,1.029744258676654090e+00,1.047197551196597409e+00,1.064650843716540729e+00,1.082104136236484049e+00,1.099557428756427369e+00,1.117010721276370688e+00,1.134464013796313786e+00,1.151917306316257106e+00,1.169370598836200426e+00,1.186823891356143745e+00,1.204277183876087065e+00,1.221730476396030385e+00,1.239183768915973705e+00,1.256637061435917024e+00,1.274090353955860344e+00,1.291543646475803442e+00,1.308996938995746762e+00,1.326450231515690081e+00,1.343903524035633401e+00,1.361356816555576721e+00,1.378810109075520041e+00,1.396263401595463360e+00,1.413716694115406458e+00,1.431169986635349778e+00,1.448623279155293098e+00,1.466076571675236417e+00,1.483529864195179737e+00,1.500983156715123057e+00,1.518436449235066377e+00,1.535889741755009696e+00,1.553343034274953016e+00
8.726646259971647390e-02,1.047197551196597659e-01,1.221730476396030579e-01,1.396263401595463360e-01,1.570796326794896558e-01,1.745329251994329200e-01,1.919862177193762398e-01,2.094395102393195041e-01,2.268928027592628238e-01,2.443460952792060881e-01,2.617993877991494078e-01,2.792526803190926721e-01,2.967059728390359918e-01,3.141592653589792561e-01,3.316125578789225758e-01,3.490658503988658401e-01,3.665191429188091599e-01,3.839724354387524796e-01,4.014257279586957439e-01,4.188790204786390081e-01,4.363323129985823279e-01,4.537856055185256476e-01,4.712388980384689119e-01,4.886921905584121761e-01,5.061454830783554959e-01,5.235987755982988157e-01,5.410520681182420244e-01,5.585053606381853442e-01,5.759586531581286639e-01,5.934119456780719837e-01,6.108652381980151924e-01,6.283185307179585122e-01,6.457718232379018319e-01,6.632251157578451517e-01,6.806784082777884715e-01,6.981317007977316802e-01,7.155849933176750000e-01,7.330382858376183197e-01,7.504915783575615285e-01,7.679448708775048482e-01,7.853981633974481680e-01,8.028514559173914877e-01,8.203047484373348075e-01,8.377580409572780162e-01,8.552113334772213360e-01,8.726646259971646558e-01,8.901179185171078645e-01,9.075712110370511843e-01,9.250245035569945040e-01,9.424777960769378238e-01,9.599310885968811435e-01,9.773843811168243523e-01,9.948376736367676720e-01,1.012290966156710992e+00,1.029744258676654090e+00,1.047197551196597409e+00,1.064650843716540729e+00,1.082104136236484049e+00,1.099557428756427369e+00,1.117010721276370688e+00,1.134464013796313786e+00,1.151917306316257106e+00,1.169370598836200426e+00,1.186823891356143745e+00,1.204277183876087065e+00,1.221730476396030385e+00,1.239183768915973705e+00,1.256637061435917024e+00,1.274090353955860344e+00,1.291543646475803442e+00,1.308996938995746762e+00,1.326450231515690081e+00,1.343903524035633401e+00,1.361356816555576721e+00,1.378810109075520041e+00,1.396263401595463360e+00,1.413716694115406458e+00,1.431169986635349778e+00,1.448623279155293098e+00,1.466076571675236417e+00,1.483529864195179737e+00,1.500983156715123057e+00,1.518436449235066377e+00,1.535889741755009696e+00,1.553343034274953016e+00
8.726646259971647390e-02,1.047197551196597659e-01,1.221730476396030579e-01,1.396263401595463360e-01,1.570796326794896558e-01,1.745329251994329200e-01,1.919862177193762398e-01,2.094395102393195041e-01,2.268928027592628238e-01,2.443460952792060881e-01,2.617993877991494078e-01,2.792526803190926721e-01,2.967059728390359918e-01,3.141592653589792561e-01,3.316125578789225758e-01,3.490658503988658401e-01,3.665191429188091599e-01,3.839724354387524796e-01,4.014257279586957439e-01,4.188790204786390081e-01,4.363323129985823279e-01,4.537856055185256476e-01,4.712388980384689119e-01,4.886921905584121761e-01,5.061454830783554959e-01,5.235987755982988157e-01,5.410520681182420244e-01,5.585053606381853442e-01,5.759586531581286639e-01,5.934119456780719837e-01,6.108652381980151924e-01,6.283185307179585122e-01,6.457718232379018319e-01,6.632251157578451517e-01,6.806784082777884715e-01,6.981317007977316802e-01,7.155849933176750000e-01,7.330382858376183197e-01,7.504915783575615285e-01,7.679448708775048482e-01,7.853981633974481680e-01,8.028514559173914877e-01,8.203047484373348075e-01,8.377580409572780162e-01,8.552113334772213360e-01,8.726646259971646558e-01,8.901179185171078645e-01,9.075712110370511843e-01,9.250245035569945040e-01,9.424777960769378238e-01,9.599310885968811435e-01,9.773843811168243523e-01,9.948376736367676720e-01,1.012290966156710992e+00,1.029744258676654090e+00,1.047197551196597409e+00,1.064650843716540729e+00,1.082104136236484049e+00,1.099557428756427369e+00,1.117010721276370688e+00,1.134464013796313786e+00,1.151917306316257106e+00,1.169370598836200426e+00,1.186823891356143745e+00,1.204277183876087065e+00,1.221730476396030385e+00,1.239183768915973705e+00,1.256637061435917024e+00,1.274090353955860344e+00,1.291543646475803442e+00,1.308996938995746762e+00,1.326450231515690081e+00,1.343903524035633401e+00,1.361356816555576721e+00,1.378810109075520041e+00,1.396263401595463360e+00,1.413716694115406458e+00,1.431169986635349778e+00,1.448623279155293098e+00,1.466076571675236417e+00,1.483529864195179737e+00,1.500983156715123057e+00,1.518436449235066377e+00,1.535889741755009696e+00,1.553343034274953016e+00
8.726646259971647390e-02,1.047197551196597659e-01,1.221730476396030579e-01,1.396263401595463360e-01,1.570796326794896558e-01,1.745329251994329200e-01,1.919862177193762398e-01,2.094395102393195041e-01,2.268928027592628238e-01,2.443460952792060881e-01,2.617993877991494078e-01,2.792526803190926721e-01,2.967059728390359918e-01,3.141592653589792561e-01,3.316125578789225758e-01,3.490658503988658401e-01,3.665191429188091599e-01,3.839724354387524796e-01,4.014257279586957439e-01,4.188790204786390081e-01,4.363323129985823279e-01,4.537856055185256476e-01,4.712388980384689119e-01,4.886921905584121761e-01,5.061454830783554959e-01,5.235987755982988157e-01,5.410520681182420244e-01,5.585053606381853442e-01,5.759586531581286639e-01,5.934119456780719837e-01,6.108652381980151924e-01,6.283185307179585122e-01,6.457718232379018319e-01,6.632251157578451517e-01,6.806784082777884715e-01,6.981317007977316802e-01,7.155849933176750000e-01,7.330382858376183197e-01,7.504915783575615285e-01,7.679448708775048482e-01,7.853981633974481680e-01,8.028514559173914877e-01,8.203047484373348075e-01,8.377580409572780162e-01,8.552113334772213360e-01,8.726646259971646558e-01,8.901179185171078645e-01,9.075712110370511843e-01,9.250245035569945040e-01,9.424777960769378238e-01,9.599310885968811435e-01,9.773843811168243523e-01,9.948376736367676720e-01,1.012290966156710992e+00,1.029744258676654090e+00,1.047197551196597409e+00,1.064650843716540729e+00,1.082104136236484049e+00,1.099557428756427369e+00,1.117010721276370688e+00,1.134464013796313786e+00,1.151917306316257106e+00,1.169370598836200426e+00,1.186823891356143745e+00,1.204277183876087065e+00,1.221730476396030385e+00,1.239183768915973705e+00,1.256637061435917024e+00,1.274090353955860344e+00,1.291543646475803442e+00,1.308996938995746762e+00,1.326450231515690081e+00,1.343903524035633401e+00,1.361356816555576721e+00,1.378810109075520041e+00,1.396263401595463360e+00,1.413716694115406458e+00,1.431169986635349778e+00,1.448623279155293098e+00,1.466076571675236417e+00,1.483529864195179737e+00,1.500983156715123057e+00,1.518436449235066377e+00,1.535889741755009696e+00,1.553343034274953016e+00
8.726646259971647390e-02,1.047197551196597659e-01,1.221730476396030579e-01,1.396263401595463360e-01,1.570796326794896558e-01,1.745329251994329200e-01,1.919862177193762398e-01,2.094395102393195041e-01,2.268928027592628238e-01,2.443460952792060881e-01,2.617993877991494078e-01,2.792526803190926721e-01,2.967059728390359918e-01,3.141592653589792561e-01,3.316125578789225758e-01,3.490658503988658401e-01,3.665191429188091599e-01,3.839724354387524796e-01,4.014257279586957439e-01,4.188790204786390081e-01,4.363323129985823279e-01,4.537856055185256476e-01,4.712388980384689119e-01,4.886921905584121761e-01,5.061454830783554959e-01,5.235987755982988157e-01,5.410520681182420244e-01,5.585053606381853442e-01,5.759586531581286639e-01,5.934119456780719837e-01,6.108652381980151924e-01,6.283185307179585122e-01,6.457718232379018319e-01,6.632251157578451517e-01,6.806784082777884715e-01,6.981317007977316802e-01,7.155849933176750000e-01,7.330382858376183197e-01,7.504915783575615285e-01,7.679448708775048482e-01,7.853981633974481680e-01,8.028514559173914877e-01,8.203047484373348075e-01,8.377580409572780162e-01,8.552113334772213360e-01,8.726646259971646558e-01,8.901179185171078645e-01,9.075712110370511843e-01,9.250245035569945040e-01,9.424777960769378238e-01,9.599310885968811435e-01,9.773843811168243523e-01,9.948376736367676720e-01,1.012290966156710992e+00,1.029744258676654090e+00,1.047197551196597409e+00,1.064650843716540729e+00,1.082104136236484049e+00,1.099557428756427369e+00,1.117010721276370688e+00,1.134464013796313786e+00,1.151917306316257106e+00,1.169370598836200426e+00,1.186823891356143745e+00,1.204277183876087065e+00,1.221730476396030385e+00,1.239183768915973705e+00,1.256637061435917024e+00,1.274090353955860344e+00,1.291543646475803442e+00,1.308996938995746762e+00,1.326450231515690081e+00,1.343903524035633401e+00,1.361356816555576721e+00,1.378810109075520041e+00,1.396263401595463360e+00,1.413716694115406458e+00,1.431169986635349778e+00,1.448623279155293098e+00,1.466076571675236417e+00,1.483529864195179737e+00,1.500983156715123057e+00,1.518436449235066377e+00,1.535889741755009696e+00,1.553343034274953016e+00
8.726646259971647390e-02,1.047197551196597659e-01,1.221730476396030579e-01,1.396263401595463360e-01,1.570796326794896558e-01,1.745329251994329200e-01,1.919862177193762398e-01,2.094395102393195041e-01,2.268928027592628238e-01,2.443460952792060881e-01,2.617993877991494078e-01,2.792526803190926721e-01,2.967059728390359918e-01,3.141592653589792561e-01,3.316125578789225758e-01,3.490658503988658401e-01,3.665191429188091599e-01,3.839724354387524796e-01,4.014257279586957439e-01,4.188790204786390081e-01,4.363323129985823279e-01,4.537856055185256476e-01,4.712388980384689119e-01,4.886921905584121761e-01,5.061454830783554959e-01,5.235987755982988157e-01,5.410520681182420244e-01,5.585053606381853442e-01,5.759586531581286639e-01,5.934119456780719837e-01,6.108652381980151924e-01,6.283185307179585122e-01,6.457718232379018319e-01,6.632251157578451517e-01,6.806784082777884715e-01,6.981317007977316802e-01,7.155849933176750000e-01,7.330382858376183197e-01,7.504915783575615285e-01,7.679448708775048482e-01,7.853981633974481680e-01,8.028514559173914877e-01,8.203047484373348075e-01,8.377580409572780162e-01,8.552113334772213360e-01,8.726646259971646558e-01,8.901179185171078645e-01,9.075712110370511843e-01,9.250245035569945040e-01,9.424777960769378238e-01,9.599310885968811435e-01,9.773843811168243523e-01,9.948376736367676720e-01,1.012290966156710992e+00,1.029744258676654090e+00,1.047197551196597409e+00,1.064650843716540729e+00,1.082104136236484049e+00,1.099557428756427369e+00,1.117010721276370688e+00,1.134464013796313786e+00,1.151917306316257106e+00,1.169370598836200426e+00,1.186823891356143745e+00,1.204277183876087065e+00,1.221730476396030385e+00,1.239183768915973705e+00,1.256637061435917024e+00,1.274090353955860344e+00,1.291543646475803442e+00,1.308996938995746762e+00,1.326450231515690081e+00,1.343903524035633401e+00,1.361356816555576721e+00,1.378810109075520041e+00,1.396263401595463360e+00,1.413716694115406458e+00,1.431169986635349778e+00,1.448623279155293098e+00,1.466076571675236417e+00,1.483529864195179737e+00,1.500983156715123057e+00,1.518436449235066377e+00,1.535889741755009696e+00,1.553343034274953016e+00
8.726646259971647390e-02,1.047197551196597659e-01,1.221730476396030579e-01,1.396263401595463360e-01,1.570796326794896558e-01,1.745329251994329200e-01,1.919862177193762398e-01,2.094395102393195041e-01,2.268928027592628238e-01,2.443460952792060881e-01,2.617993877991494078e-01,2.792526803190926721e-01,2.967059728390359918e-01,3.141592653589792561e-01,3.316125578789225758e-01,3.490658503988658401e-01,3.665191429188091599e-01,3.839724354387524796e-01,4.014257279586957439e-01,4.188790204786390081e-01,4.363323129985823279e-01,4.537856055185256476e-01,4.712388980384689119e-01,4.886921905584121761e-01,5.061454830783554959e-01,5.235987755982988157e-01,5.410520681182420244e-01,5.585053606381853442e-01,5.759586531581286639e-01,5.934119456780719837e-01,6.108652381980151924e-01,6.283185307179585122e-01,6.457718232379018319e-01,6.632251157578451517e-01,6.806784082777884715e-01,6.981317007977316802e-01,7.155849933176750000e-01,7.330382858376183197e-01,7.504915783575615285e-01,7.679448708775048482e-01,7.853981633974481680e-01,8.028514559173914877e-01,8.203047484373348075e-01,8.377580409572780162e-01,8.552113334772213360e-01,8.726646259971646558e-01,8.901179185171078645e-01,9.075712110370511843e-01,9.250245035569945040e-01,9.424777960769378238e-01,9.599310885968811435e-01,9.773843811168243523e-01,9.948376736367676720e-01,1.012290966156710992e+00,1.029744258676654090e+00,1.047197551196597409e+00,1.064650843716540729e+00,1.082104136236484049e+00,1.099557428756427369e+00,1.117010721276370688e+00,1.134464013796313786e+00,1.151917306316257106e+00,1.169370598836200426e+00,1.186823891356143745e+00,1.204277183876087065e+00,1.221730476396030385e+00,1.239183768915973705e+00,1.256637061435917024e+00,1.274090353955860344e+00,1.291543646475803442e+00,1.308996938995746762e+00,1.326450231515690081e+00,1.343903524035633401e+00,1.361356816555576721e+00,1.378810109075520041e+00,1.396263401595463360e+00,1.413716694115406458e+00,1.431169986635349778e+00,1.448623279155293098e+00,1.466076571675236417e+00,1.483529864195179737e+00,1.500983156715123057e+00,1.518436449235066377e+00,1.535889741755009696e+00,1.553343034274953016e+00
