6.818197762056796840e+00
8.204755626273387392e+00
9.585583912538671925e+00
1.096641219880395823e+01
1.235297006302054967e+01
1.373379834928583598e+01
1.512035621350242920e+01
1.650691407771901709e+01
1.789347194193561208e+01
1.928002980615220707e+01
2.066658767036879496e+01
2.205887511253669331e+01
2.345116255470459521e+01
2.484344999687249711e+01
2.624146701699170592e+01
2.763948403711091117e+01
2.903750105723012354e+01
3.044124765530064280e+01
3.184499425337115142e+01
3.325447042939298115e+01
3.466394660541480732e+01
3.607342278143662639e+01
3.748862853540976658e+01
3.890383428938289967e+01
4.032476962130733966e+01
4.175143453118308656e+01
4.317809944105884057e+01
4.461049392888590148e+01
4.604288841671296950e+01
4.748674206044263713e+01
4.892486612622099784e+01
5.037444934790197948e+01
5.182403256958296112e+01
5.328507494716656367e+01
5.474611732475015202e+01
5.620715970233376879e+01
5.767966123581998517e+01
5.915789234725749424e+01
6.064185303664633153e+01
6.212581372603516172e+01
6.362123357132661283e+01
6.512238299456937796e+01
6.662926199576344288e+01
6.814760015286012163e+01
6.966593830995680037e+01
7.119573562295610714e+01
7.273126251390669950e+01
7.427824856075991988e+01
7.583096418556445428e+01
7.739513896627160250e+01
7.896504332493006473e+01
8.054640683949114077e+01
8.213922950995481642e+01
8.374351133632112010e+01
8.535352274063873779e+01
8.698072287881026909e+01
8.861938217288442843e+01
9.026377104490988756e+01
9.193107822874057433e+01
9.360411499052258932e+01
9.529434048615850372e+01
9.700175471564837437e+01
9.872635767899214443e+01
1.004624197982385425e+02
1.022214002292901682e+02
1.039918398162444078e+02
1.057909272929552031e+02
1.076014739255685981e+02
1.094406684479385348e+02
1.112970517041623992e+02
1.131820828501428053e+02
1.150900323079284675e+02
1.170209000775193431e+02
1.189861453148180459e+02
1.209800384418732904e+02
1.230083090366364473e+02
1.250652275211561175e+02
1.271622530513349290e+02
1.292993856271728816e+02
1.314708956707187042e+02
1.336939719158262960e+02
1.359628847845443715e+02
1.382776342768729023e+02
1.406496795487144880e+02
1.430847501780204993e+02
